Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,Class Label
501,0.156738281,0.296928406,0.059874718,-0.591258063,0.383544922,0.058349609,0.187397003,0.084790891,0.729493944,0.373779297,0.239822388,0.145935096,0.343111715,0.549804688,0.243846893,0.161951696,0.478710376,0.641601563,112.5302734,9.047458505,113.6889648,9.406220686,114.8803711,9.420558338,20.92655482,0.902906273,0.068893512,0.30467243,0
502,0.049316406,0.07749176,0.018202538,1.444435377,0.134521484,0.035644531,0.057746887,0.015666547,1.244033513,0.107421875,0.073726654,0.05199915,0.942038386,0.229003906,0.073566437,0.04568874,1.541461672,0.223388672,118.7592773,1.848421483,118.020752,2.075317422,118.1896973,2.292864549,2.080480167,0.804013666,0.179079932,0.573294924,0
503,0.163818359,0.351978302,0.085179931,-0.388177106,0.497314453,0.129394531,0.262207031,0.068777603,-0.11916365,0.381835938,0.254055023,0.146724806,0.521013154,0.572265625,0.278129578,0.193759901,0.469747142,0.741699219,106.590332,7.530773084,105.7980957,7.95089951,107.0571289,7.958428239,30.30779754,0.832937082,0.046286358,0.223920666,0
504,0.103759766,0.199985504,0.068087827,0.365385745,0.32421875,0.050048828,0.135303497,0.115074339,2.920296636,0.596191406,0.164596558,0.118300146,0.511151474,0.453613281,0.165172577,0.131499022,1.19231874,0.494384766,103.1708984,13.07184522,100.7744141,14.14946684,100.6120605,14.89645712,14.34937563,0.967040891,0.082024819,0.411642658,0
505,0.088134766,0.22568512,0.076759574,0.338174868,0.398925781,0.093017578,0.171928406,0.052340226,1.013797187,0.323730469,0.174285889,0.100047359,0.066738834,0.372802734,0.20954895,0.133602129,0.746586208,0.542724609,98.44897461,6.243421063,95.82446289,6.390468152,86.82470703,5.979133223,10.07285958,0.890930802,0.08342754,0.369685573,0
506,0.056640625,0.07460022,0.007780112,-0.111740446,0.091308594,0.021728516,0.036720276,0.008348409,0.096526625,0.052734375,0.071968079,0.030174014,-0.043550759,0.142578125,0.066856384,0.022201374,-0.869617743,0.115966797,122.828125,1.939955601,124.7592773,1.935902029,125.2875977,2.051057866,0.927487835,0.890809066,0.203050503,0.686428304,0
507,0.161621094,0.255432129,0.064251251,0.566923363,0.392089844,0.223144531,0.330307007,0.071158274,0.719863892,0.511230469,0.261043549,0.126279561,-0.080968164,0.497802734,0.240715027,0.140189662,1.382708707,0.732177734,116.998291,7.994733802,117.6879883,8.153185024,117.9702148,8.286354061,27.22485395,0.840351497,0.052342632,0.233768667,0
508,0.348876953,0.443767548,0.064386103,0.009792421,0.549560547,0.039306641,0.138759613,0.108935515,1.017260777,0.40234375,0.250946045,0.22136124,0.53488833,0.666503906,0.26247406,0.22676161,0.581669624,0.803710938,115.7358398,26.39388662,117.2565918,27.81223368,117.0134277,28.0090416,40.06048044,0.97275093,0.09827891,0.399739278,0
509,0.145751953,0.185115814,0.025593088,0.914316247,0.259277344,0.028808594,0.078495026,0.027308987,0.270422609,0.130615234,0.149097443,0.064587535,-0.054766569,0.293457031,0.152416229,0.0526146,-0.979917862,0.239746094,119.4191895,5.557741375,118.4731445,5.553694002,116.0544434,5.550699807,4.46379854,0.932608488,0.084774404,0.441369843,0
510,0.155273438,0.226951599,0.037973108,0.27741846,0.313232422,0.104248047,0.178512573,0.052769012,0.733721096,0.307617188,0.168315887,0.102389588,0.257835749,0.373046875,0.178050995,0.083221281,-0.290173497,0.313476563,104.7607422,6.659284947,104.7468262,6.764713036,103.8137207,6.447180012,10.72120063,0.900065935,0.063961883,0.328004122,0
511,0.12109375,0.314365387,0.170321353,0.865814672,0.65234375,0.068115234,0.266284943,0.142481233,0.975510996,0.668457031,0.243717194,0.195761576,0.952322362,0.730957031,0.261493683,0.165037738,0.992567149,0.754394531,150.609375,14.18306821,140.3776855,13.59569599,132.1455078,13.33127781,33.73743583,0.916074686,0.04998399,0.283332879,0
512,0.40625,0.619731903,0.105941269,-0.26536118,0.811767578,0.051025391,0.321655273,0.231951068,0.432582961,0.753417969,0.482814789,0.308456359,0.287304,1.155761719,0.47901535,0.2831057,-0.083282514,0.994140625,113.5847168,24.40112084,113.161377,25.21441417,114.894043,24.95637803,55.30334014,0.956159742,0.049785989,0.264767147,0
513,0.129638672,0.188667297,0.027247719,-0.10544333,0.239257813,0.039550781,0.087432861,0.024136742,0.339044959,0.145507813,0.141349792,0.063818173,0.253482189,0.306152344,0.142227173,0.057498387,-0.371354714,0.262695313,180.5217285,5.542935797,183.0991211,5.170948672,184.8308105,5.191963246,5.895773298,0.89466331,0.085515814,0.397216612,0
514,0.112060547,0.220619202,0.056844086,0.051758081,0.333984375,0.058105469,0.127414703,0.063876435,1.125065313,0.297119141,0.15196991,0.092440862,0.798451098,0.401367188,0.155910492,0.093734706,0.774897753,0.447998047,168.7270508,9.168118944,168.8088379,9.219429531,166.7033691,8.675190716,12.1830928,0.939659879,0.085379664,0.380624907,0
515,0.388916016,0.569465637,0.088836958,0.267027858,0.770996094,0.218017578,0.491943359,0.291357464,0.971190798,1.088378906,0.491394043,0.280908225,0.238263869,1.081298828,0.417938232,0.253130607,0.39096363,1.002685547,149.420166,17.36144856,153.0083008,19.64599865,156.4160156,22.62372185,56.97051761,0.930949269,0.03346369,0.196758347,0
516,0.152587891,0.256721497,0.068119076,0.41860714,0.41015625,0.062011719,0.151622772,0.088675611,1.099093784,0.377441406,0.222309113,0.143658243,0.949836531,0.650878906,0.219409943,0.139850555,0.795781562,0.533691406,166.3105469,8.425990187,166.4289551,8.518238216,164.7790527,8.31504077,13.98273632,0.922104907,0.085243893,0.376898119,0
517,0.459472656,0.670818329,0.109644864,-0.424375065,0.833251953,0.101806641,0.322666168,0.157922439,0.747190977,0.648925781,0.532840729,0.324976653,0.312595573,1.262695313,0.546592712,0.381885411,0.647372349,1.520507813,141.5395508,25.20396093,145.3466797,29.5804225,147.6188965,35.09274159,59.87638279,0.969342438,0.031490188,0.200322915,0
518,0.089599609,0.120262146,0.018041424,0.131792738,0.155761719,0.044433594,0.091339111,0.020138711,-0.423932674,0.129394531,0.124576569,0.086677919,0.870063561,0.372314453,0.117298126,0.049626742,0.325173837,0.261962891,190.3962402,3.51079189,190.7106934,3.509827568,190.7487793,3.322526611,4.33590699,0.859038968,0.107011153,0.451895957,0
519,0.053710938,0.0820961,0.027995757,2.648430487,0.208740234,0.034912109,0.080047607,0.036376556,1.554165363,0.200439453,0.084671021,0.060255579,0.830127832,0.237304688,0.085361481,0.049958168,0.537817583,0.191894531,149.7160645,1.924780766,150.6787109,1.99555069,149.2475586,2.055324615,3.815971238,0.729575909,0.154176957,0.480855646,0
520,0.063476563,0.098503113,0.015740561,-0.378751066,0.125,0.036865234,0.081157684,0.027176406,1.242289949,0.176757813,0.096004486,0.058125833,0.637486797,0.241943359,0.100841522,0.04306534,-0.002716692,0.184814453,136.1123047,3.155025282,133.9880371,3.104322757,131.3981934,3.202383551,3.447210018,0.870468603,0.117422007,0.486851895,0
521,0.127197266,0.284713745,0.110783415,0.385923214,0.485351563,0.1015625,0.254554749,0.090967994,0.756194841,0.505371094,0.205955505,0.20138542,1.180512534,0.771972656,0.292243958,0.190541694,1.175983108,0.914550781,144.6879883,11.3017608,145.7893066,11.96198785,145.9179688,11.78057066,14.08213164,0.953647053,0.055814004,0.342702731,0
522,0.204101563,0.318077087,0.059736742,0.241136609,0.493652344,0.190673828,0.292907715,0.067957144,0.647268801,0.451171875,0.286254883,0.15490487,0.384414554,0.694091797,0.259250641,0.149119093,0.946659775,0.746826172,107.9587402,6.997802862,107.6933594,7.371835579,109.4641113,7.527468001,29.50377634,0.814976236,0.047777309,0.221590667,0
523,0.461181641,0.565490723,0.063300505,0.801874429,0.742431641,0.059814453,0.165653229,0.081663659,0.960352315,0.363037109,0.294754028,0.122028251,-0.564678183,0.478515625,0.312019348,0.169702761,-0.029571432,0.641601563,116.3945313,16.84346328,117.6984863,17.21057138,118.9296875,17.09758976,29.9236367,0.950764832,0.069642704,0.305184985,0
524,0.054443359,0.116699219,0.036126652,0.746139956,0.202880859,0.088134766,0.124343872,0.028007086,0.659253733,0.181884766,0.10931778,0.073210375,0.705990251,0.296875,0.107917786,0.072835441,0.758919503,0.304199219,135.3342285,2.889291971,133.838623,3.329347261,134.0727539,3.815454776,2.705772471,0.907961983,0.137096698,0.540767861,0
525,0.262939453,0.363903046,0.073489305,0.254349328,0.504638672,0.148193359,0.298912048,0.077692782,0.807836641,0.526367188,0.282035828,0.193449397,0.554635306,0.763671875,0.258827209,0.145424654,0.792748604,0.693359375,116.029541,7.789645094,116.9106445,8.265452147,115.7321777,8.523136008,27.56606966,0.856214482,0.048802571,0.245827288,0
526,0.059814453,0.094894409,0.025842168,1.056601323,0.165771484,0.049316406,0.07459259,0.031018772,2.951593516,0.206298828,0.089710236,0.066014127,1.522624473,0.281738281,0.071910858,0.04072623,0.769100671,0.179931641,114.9519043,2.802391781,113.4631348,2.713286237,113.2036133,2.814330417,2.026544588,0.903077745,0.150165285,0.584138087,0
527,0.030761719,0.048343658,0.008445432,0.305445842,0.068115234,0.026611328,0.037929535,0.00647611,1.122284376,0.059326172,0.059425354,0.029465278,-0.078688345,0.116455078,0.056095123,0.019885229,-0.342078594,0.094482422,122.8171387,1.63204878,124.4279785,1.424941205,125.0725098,1.561989338,0.971674028,0.818768799,0.231065557,0.673554451,0
528,0.075195313,0.180397034,0.055566815,-0.415498765,0.266601563,0.041503906,0.122779846,0.058003227,1.592360581,0.297119141,0.167472839,0.087427189,-0.033513877,0.335449219,0.148136139,0.083171512,0.382037276,0.336669922,125.5148926,5.406410121,124.1081543,6.915489571,122.6474609,8.682059526,7.164244575,0.934923843,0.115927393,0.487003678,0
529,0.548339844,0.629325867,0.063515277,1.1481122,0.778320313,0.053466797,0.184959412,0.064197042,0.196229498,0.349609375,0.47360611,0.218564786,-0.169064184,0.866455078,0.415309906,0.205377606,-0.323205186,0.701904297,147.9865723,33.09861221,146.467041,33.94636003,144.3925781,34.39895023,47.90283289,0.977414186,0.05567098,0.349082854,0
530,0.085693359,0.133888245,0.029837944,0.659208352,0.220214844,0.079101563,0.148349762,0.051781296,1.203118272,0.303466797,0.129447937,0.077874575,0.445625083,0.317871094,0.142616272,0.089457315,0.70246625,0.351318359,170.9855957,3.1795301,170.9960938,3.277078356,169.8146973,3.28349459,8.610071807,0.78543629,0.096264646,0.379190332,0
531,0.172363281,0.288799286,0.05647006,-0.081544144,0.403320313,0.063232422,0.207511902,0.067728537,-0.076874843,0.323242188,0.226886749,0.129582517,0.597633259,0.577636719,0.2161026,0.11120542,0.671081656,0.5625,130.0581055,6.778876509,130.1999512,7.59460579,131.2194824,8.306148967,17.7614107,0.870866445,0.052835291,0.265990204,0
532,0.153076172,0.213829041,0.034791678,0.563103075,0.288085938,0.070800781,0.109035492,0.019834201,1.003393371,0.170654297,0.136882782,0.077440182,0.375048209,0.353759766,0.153549194,0.087481893,0.584579791,0.385742188,139.5913086,5.691401705,142.6865234,6.220624248,142.7607422,6.574533746,6.546671273,0.921102826,0.085384415,0.38466841,0
533,0.300048828,0.598339081,0.16750414,0.463637186,0.959960938,0.225097656,0.484287262,0.148113282,-0.034847675,0.725830078,0.433822632,0.274824609,0.314719542,1.176269531,0.537952423,0.291064066,0.754459216,1.306396484,133.6599121,21.62821315,132.5830078,22.20812079,134.7275391,22.39875187,84.14674371,0.914087275,0.027937257,0.156533855,0
534,0.052978516,0.0809021,0.01413636,0.102882574,0.116699219,0.054931641,0.079971313,0.018826297,1.339929814,0.145019531,0.085655212,0.041732879,0.471681756,0.199707031,0.07440567,0.035373697,-0.060096068,0.149658203,75.45019531,2.674835706,71.78710938,2.524700215,73.10205078,2.624597382,1.874233316,0.882969297,0.154779618,0.592198946,0
535,0.741210938,0.860675812,0.067845718,0.035122423,1.014404297,0.093994141,0.33700943,0.20699833,1.100470849,0.890625,0.690891266,0.441005833,-0.043704482,1.464599609,0.685836792,0.362409936,-0.449104522,1.21484375,131.440918,37.50607276,130.9020996,38.8419453,131.552002,39.09904829,115.2330503,0.959919102,0.039300014,0.238512194,0
536,0.078613281,0.111541748,0.023456189,0.607256334,0.16796875,0.0546875,0.087341309,0.020878931,0.469094528,0.139648438,0.104789734,0.045640004,0.221539196,0.208007813,0.104034424,0.059157418,0.461599714,0.218505859,123.6953125,3.460708232,121.345459,3.434308729,118.7231445,3.507874996,3.753579499,0.875008843,0.108420235,0.463050683,0
537,0.177734375,0.253162384,0.050914926,0.293963296,0.342285156,0.014160156,0.077037811,0.044178765,0.558928173,0.188964844,0.178592682,0.107753381,1.067115994,0.489013672,0.180980682,0.102850502,-0.038249384,0.391113281,114.9975586,6.73210837,107.1435547,7.489602002,100.5437012,8.143791033,3.131573405,0.972692915,0.09133297,0.532375491,0
538,0.0625,0.094802856,0.026605899,0.947518377,0.16015625,0.045898438,0.098918915,0.029704894,0.143731733,0.163818359,0.09771347,0.05422275,0.563517696,0.225585938,0.093925476,0.063794214,1.062568095,0.302246094,119.0354004,2.162912428,117.6396484,2.253042707,118.3068848,2.317100884,4.014520739,0.802546479,0.131172681,0.475152434,0
539,0.028564453,0.059928894,0.01653726,1.175925967,0.116699219,0.041748047,0.068813324,0.022293038,1.608717204,0.149414063,0.070472717,0.047220491,0.571549308,0.181396484,0.07592392,0.037428749,-0.392222231,0.138916016,149.1320801,1.980344373,150.1850586,1.970220531,148.9411621,1.855419905,2.961810477,0.775462436,0.16249905,0.518450585,0
540,0.533447266,0.666175842,0.064037343,-0.477026891,0.771240234,0.148681641,0.353439331,0.195231897,0.569102667,0.710693359,0.503601074,0.317129204,0.293386317,1.069824219,0.425033569,0.291581107,0.808195537,1.148193359,109.8964844,32.21131594,110.2236328,34.20052723,111.6101074,35.09904492,43.04027404,0.980759304,0.042504233,0.241384159,0
541,0.061279297,0.139160156,0.037151363,0.143263548,0.229248047,0.055419922,0.107204437,0.033484532,0.472051109,0.183349609,0.13299942,0.073303283,0.21650911,0.291992188,0.118175507,0.054725811,0.013342392,0.229003906,120.8200684,8.462209051,118.3581543,8.434976296,116.8828125,8.000514968,5.796773628,0.962747116,0.08607745,0.420440137,0
542,0.080322266,0.108966827,0.016061645,0.303480041,0.139648438,0.035888672,0.059745789,0.014510938,0.482044017,0.087646484,0.1040802,0.062922449,0.083249283,0.21484375,0.102237701,0.050049289,0.166040875,0.201416016,131.7558594,4.705897734,131.8212891,4.520817289,131.4106445,4.289319946,2.646708278,0.937198464,0.108080143,0.524652468,0
543,0.701904297,0.813388824,0.047847774,-0.632292911,0.888183594,0.005126953,0.144699097,0.08350564,0.61064501,0.360107422,0.633464813,0.335262252,-0.414121286,1.134033203,0.57598114,0.236172883,-0.278917986,1.156005859,132.4182129,8.098493442,151.8007813,30.17598705,160.5800781,43.94641105,51.5313494,0.970525202,0.053581719,0.325581266,0
544,0.148193359,0.224552155,0.04601522,0.78885801,0.339599609,0.111816406,0.179637909,0.028019065,0.496181025,0.264404297,0.181255341,0.112519902,0.783954465,0.559082031,0.173152924,0.09897279,0.076485371,0.366943359,135.6987305,5.727244234,138.3679199,5.774458525,138.0563965,5.803882481,12.53007291,0.849452394,0.065456288,0.305837573,0
545,0.373046875,0.597492218,0.157312346,0.504136338,0.938476563,0.264892578,0.471050262,0.132316595,0.351510609,0.767822266,0.421310425,0.257141765,0.415004966,1.104492188,0.49956131,0.261451635,0.212276645,1.100341797,135.9692383,18.47283508,134.7910156,19.0005211,137.28125,19.38350368,61.45551953,0.915842457,0.029890942,0.168583729,0
546,0.579833984,0.64748764,0.065336504,2.269052123,0.870605469,0.068359375,0.165897369,0.076863814,1.480210271,0.412841797,0.584316254,0.277642882,-0.573365731,0.978759766,0.553421021,0.301189183,-0.085134373,1.110351563,130.215332,39.50933211,125.901123,40.58153009,124.6096191,41.36583753,49.44735469,0.984417822,0.049284529,0.348206991,0
547,0.192626953,0.342700958,0.063238647,-0.126943778,0.475097656,0.053710938,0.229187012,0.101642623,1.141908701,0.520751953,0.265865326,0.163783162,0.57544799,0.751464844,0.291091919,0.197997134,1.263940643,0.939941406,94.11669922,12.22540398,95.06542969,13.70295988,94.47338867,15.35215766,29.7869337,0.929756544,0.04361997,0.263108809,0
548,0.479736328,0.608451843,0.091637854,1.232688101,0.901123047,0.074951172,0.26581192,0.126915939,-0.018717238,0.484130859,0.393280029,0.208854058,1.156329221,1.000244141,0.416297913,0.182264718,-0.087556778,0.791015625,112.0859375,18.53232863,111.5539551,19.20482267,112.6745605,19.26933884,43.08539127,0.94443016,0.063145458,0.31107104,0
549,0.12109375,0.181381226,0.033923548,0.176400853,0.251464844,0.075439453,0.154342651,0.041987327,0.352879906,0.255615234,0.167789459,0.120244271,0.636140693,0.426025391,0.14591217,0.084770397,1.116030558,0.428222656,136.3693848,4.213426063,139.4089355,4.306949354,138.7016602,4.483678863,9.889527628,0.813829934,0.078423996,0.335111778,0
550,0.170654297,0.34098053,0.091014094,0.444226876,0.557128906,0.132080078,0.266986847,0.069730653,-0.177238425,0.422851563,0.256038666,0.157135548,0.55284655,0.602783203,0.28282547,0.178291292,0.660149987,0.744384766,108.4216309,7.46094721,107.7041016,7.845202976,108.864502,7.824487656,31.29540757,0.822573962,0.045960712,0.218087544,0
551,0.066162109,0.119922638,0.031739402,0.353475738,0.182373047,0.041992188,0.07598877,0.019384068,0.354049898,0.133300781,0.089508057,0.042994221,0.015373441,0.1875,0.11107254,0.046993294,0.063220216,0.214355469,108.7907715,2.903715762,105.2363281,3.082968682,102.0109863,3.285581427,3.003353135,0.878949266,0.122088667,0.510464256,0
552,0.172363281,0.241798401,0.035421134,-0.424360721,0.297607422,0.103027344,0.160072327,0.040039323,1.25800251,0.273193359,0.182044983,0.103289611,0.831636075,0.513671875,0.193798065,0.124367037,0.621266037,0.472412109,96.22680664,7.368182373,97.1953125,7.661314492,96.54199219,7.583145524,8.96709164,0.935014278,0.063519198,0.35732077,0
553,0.063964844,0.092834473,0.021862219,0.808616712,0.144042969,0.041015625,0.08354187,0.025273046,1.149006582,0.165283203,0.079265594,0.037673998,-0.063333602,0.170654297,0.100093842,0.076101313,1.623748477,0.357177734,103.9589844,2.719248759,101.4672852,2.653749568,99.07080078,2.736983924,3.337564366,0.829569723,0.126250032,0.483556685,0
